% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=149041, Mon Feb 25 20:32:31 2019, <python>{}</python>
1 10 0.44809632064113014 1.0000450010125153 -0.9921166146065744 -9.9211661460657441e-01 -0.988695522832069 -0.9831920273687342   
2 20 0.43179320506764657 1.2151859060151171 -0.9933065595716198 -9.9330655957161984e-01 -0.9907779265208984 -0.985571917298825   
3 30 0.4541246566487834 1.2263319274230076 -0.9937527889335118 -9.9375278893351182e-01 -0.9925628439684665 -0.9818533392830582   
4 40 0.4911832386918049 1.3282116943340236 -0.9937527889335118 -9.9360404581288120e-01 -0.9925628439684665 -0.991819128365313   
5 50 0.5648388047817839 1.503914760516089 -0.9940502751747732 -9.9405027517477318e-01 -0.9931578164509891 -0.9904804402796371   
6 60 0.5871013298436235 1.622737118846155 -0.9941990182954038 -9.9419901829540380e-01 -0.9940502751747732 -0.9875055778670236   
7 70 0.5978833179041139 1.6190356990900896 -0.9943477614160345 -9.9434776141603454e-01 -0.9940502751747732 -0.9933065595716198   
8 80 0.681496051179384 1.6528242152945127 -0.9943477614160345 -9.9434776141603454e-01 -0.9943477614160345 -0.9939015320541424   
9 90 0.7137520372205877 1.785687740044689 -0.9943477614160345 -9.9434776141603454e-01 -0.9943477614160345 -0.9939015320541424   
10 100 0.7392184162383476 1.8928376135365452 -0.9943477614160345 -9.9434776141603454e-01 -0.9943477614160345 -0.9943477614160345   
11 110 0.701312298154372 2.015019900673852 -0.9943477614160345 -9.9434776141603454e-01 -0.9943477614160345 -0.9943477614160345   
12 120 0.6767154861791917 2.118681737892942 -0.9943477614160345 -9.9434776141603454e-01 -0.9943477614160345 -0.9943477614160345   
13 130 0.6456531788530815 2.1296559861675317 -0.9943477614160345 -9.9434776141603454e-01 -0.9943477614160345 -0.9943477614160345   
14 140 0.6019851862930913 2.144262838316254 -0.9943477614160345 -9.9434776141603454e-01 -0.9943477614160345 -0.9943477614160345   
15 150 0.5867765934319954 2.1816588310890292 -0.9943477614160345 -9.9434776141603454e-01 -0.9943477614160345 -0.9943477614160345   
16 160 0.5906959847982387 2.1681011335757847 -0.9943477614160345 -9.9434776141603454e-01 -0.9943477614160345 -0.9943477614160345   
17 170 0.5890078458486888 2.2140276167205073 -0.9943477614160345 -9.9434776141603454e-01 -0.9943477614160345 -0.9943477614160345   
18 180 0.6024928615984915 2.2271183143184903 -0.9943477614160345 -9.9434776141603454e-01 -0.9943477614160345 -0.9943477614160345   
19 190 0.559771765051936 2.2672084504919447 -0.9943477614160345 -9.9434776141603454e-01 -0.9943477614160345 -0.9943477614160345   
20 200 0.578348809899245 2.4314479148610237 -0.9943477614160345 -9.9434776141603454e-01 -0.9943477614160345 -0.9943477614160345   
21 210 0.5801643905936634 2.4057725004082595 -0.9943477614160345 -9.9434776141603454e-01 -0.9943477614160345 -0.9943477614160345   
22 220 0.599408121185942 2.5013829526391653 -0.9943477614160345 -9.9434776141603454e-01 -0.9943477614160345 -0.9943477614160345   
23 230 0.5862204301920011 2.5936002002492207 -0.9943477614160345 -9.9434776141603454e-01 -0.9943477614160345 -0.9943477614160345   
24 240 0.6279857277669614 2.6486397412100793 -0.9943477614160345 -9.9434776141603454e-01 -0.9943477614160345 -0.9943477614160345   
25 250 0.6723591359047602 2.7318174502839763 -0.9943477614160345 -9.9434776141603454e-01 -0.9943477614160345 -0.9943477614160345   
26 260 0.7551472310490273 2.6554598342265927 -0.9943477614160345 -9.9434776141603454e-01 -0.9943477614160345 -0.9943477614160345   
27 270 0.8007376481590458 2.6900323231448966 -0.9943477614160345 -9.9434776141603454e-01 -0.9943477614160345 -0.9941990182954038   
28 280 0.7807197192243802 2.727455884180729 -0.9943477614160345 -9.9434776141603454e-01 -0.9943477614160345 -0.986464376022609   
29 290 0.7766260028667263 2.751217179115729 -0.9943477614160345 -9.9434776141603454e-01 -0.9943477614160345 -0.9941990182954038   
30 300 0.8183760107600103 2.8279044580077817 -0.9943477614160345 -9.9434776141603454e-01 -0.9943477614160345 -0.9941990182954038   
31 310 0.84319293308404 2.964220133944524 -0.9943477614160345 -9.9434776141603454e-01 -0.9943477614160345 -0.9941990182954038   
32 320 0.8478613372043905 2.9614423796103746 -0.9943477614160345 -9.9434776141603454e-01 -0.9943477614160345 -0.9940502751747732   
33 330 0.8995603322022502 2.950555971108655 -0.9943477614160345 -9.9434776141603454e-01 -0.9943477614160345 -0.9943477614160345   
34 340 0.9799576570994191 2.993468814816698 -0.9943477614160345 -9.9434776141603454e-01 -0.9943477614160345 -0.9941990182954038   
35 350 0.9611206924942665 3.019282205404495 -0.9943477614160345 -9.9434776141603454e-01 -0.9941990182954038 -0.9876543209876543   
36 360 1.0122994967817596 2.9994509358075914 -0.9943477614160345 -9.9434776141603454e-01 -0.9943477614160345 -0.9941990182954038   
37 370 1.0446556536264657 2.977575128273329 -0.9943477614160345 -9.9434776141603454e-01 -0.9943477614160345 -0.9941990182954038   
38 380 1.0111459229017326 2.9430190213406666 -0.9943477614160345 -9.9434776141603454e-01 -0.9943477614160345 -0.9943477614160345   
39 390 0.9520983274126011 3.0657977674179815 -0.9943477614160345 -9.9434776141603454e-01 -0.9943477614160345 -0.9943477614160345   
40 400 0.8766338016294867 3.1083854989234414 -0.9943477614160345 -9.9434776141603454e-01 -0.9943477614160345 -0.9943477614160345   
41 410 0.8471630569889732 3.165900027949126 -0.9943477614160345 -9.9434776141603454e-01 -0.9943477614160345 -0.9943477614160345   
